id1,id2,friended_on
762,696,2015-02-14
763,665,2013-08-09
768,510,2015-05-30
758,822,2012-12-13
772,390,2013-10-24
755,917,2012-10-21
764,641,2015-09-01
780,147,2011-11-16
780,148,2010-10-10
783,55,2015-12-18
753,986,2014-12-16
754,955,2014-11-16
763,676,2014-09-10
771,429,2013-06-06
775,307,2015-09-26
782,92,2015-09-06
759,805,2014-05-31
767,564,2014-09-05
774,348,2012-09-27
763,690,2006-08-04
767,566,2015-08-06
782,102,2015-10-22
755,941,2014-10-05
779,198,2015-07-21
769,511,2015-10-21
762,730,2014-04-07
763,699,2015-08-17
767,576,2014-08-03
781,143,2015-06-25
784,50,2015-06-02
776,301,2006-01-31
779,208,2015-10-06
754,983,2015-10-25
770,489,2015-04-14
760,801,2015-11-05
763,709,2014-10-05
767,585,2015-06-16
769,523,2015-04-13
782,120,2012-01-06
760,805,2015-02-10
780,188,2013-05-17
782,126,2011-11-14
769,529,2015-04-17
771,468,2015-01-12
771,469,2014-05-11
769,531,2015-12-26
764,687,2010-08-17
784,71,2010-10-29
757,911,2015-12-22
759,851,2015-09-28
777,295,2010-09-25
785,47,2010-09-20
772,451,2006-03-27
758,886,2003-11-24
785,49,2009-03-19
770,515,2015-06-15
771,485,2013-12-06
769,548,2015-05-29
775,363,2014-08-20
758,891,2010-09-19
757,922,2015-12-14
767,613,2015-10-29
764,707,2004-01-04
771,490,2012-07-10
776,336,2015-01-07
784,88,2013-12-08
782,151,2010-04-18
761,803,2014-12-23
761,804,2014-12-17
769,557,2015-12-03
761,807,2015-06-13
766,653,2015-05-27
775,374,2015-10-19
773,438,2007-10-19
757,937,2015-11-23
763,751,2014-12-02
770,536,2013-12-07
783,135,2014-04-05
771,507,2015-07-11
786,45,2014-07-21
761,822,2015-06-11
783,140,2011-11-23
771,513,2015-02-01
781,203,2014-10-02
781,204,2015-12-19
759,886,2014-05-23
787,18,2011-05-17
767,638,2015-08-20
772,484,2015-09-16
761,828,2015-01-31
763,771,2007-06-25
772,492,2005-06-13
787,29,2014-03-05
782,184,2013-03-05
774,435,2010-10-21
767,653,2015-07-04
772,500,2013-05-31
786,66,2015-11-28
774,443,2015-08-20
780,257,2013-11-19
762,816,2015-07-21
783,165,2014-06-28
778,320,2015-04-05
757,972,2015-07-26
768,632,2012-12-14
758,943,2012-08-27
761,852,2015-11-01
786,81,2009-10-02
759,918,2015-11-25
767,671,2015-10-17
770,579,2009-06-22
781,240,2015-01-05
760,891,2015-03-30
764,770,2011-06-04
762,835,2014-10-26
761,868,2015-06-01
759,931,2015-07-02
776,405,2008-04-25
767,685,2015-06-02
770,593,2009-01-07
771,563,2015-01-24
773,501,2006-02-17
759,936,2014-09-10
776,410,2015-07-27
763,813,2012-06-02
774,472,2012-05-28
777,385,2015-08-03
764,790,2015-01-22
769,636,2015-06-09
763,822,2013-09-28
787,79,2014-08-30
786,110,2011-08-31
778,358,2005-03-24
780,297,2011-09-29
771,578,2004-08-31
786,116,2009-10-19
762,860,2015-08-14
784,180,2013-12-09
781,274,2015-04-23
763,835,2009-12-24
763,837,2010-12-15
765,776,2015-02-20
782,249,2014-01-25
769,653,2015-06-27
768,687,2013-07-26
785,161,2014-11-10
788,68,2012-11-19
762,874,2014-12-12
771,596,2012-10-20
785,165,2015-02-04
784,197,2013-03-05
765,787,2015-04-08
767,726,2014-10-29
783,230,2015-11-16
772,571,2010-03-29
761,915,2014-07-23
765,791,2015-11-21
780,329,2014-03-13
777,422,2013-11-22
788,82,2014-07-02
763,857,2015-01-22
789,52,2015-12-25
779,363,2013-12-22
766,767,2015-09-18
771,613,2010-03-10
770,644,2015-04-19
764,831,2014-01-22
771,616,2012-04-04
771,619,2015-09-12
760,960,2015-04-22
763,868,2004-10-08
773,559,2014-08-08
775,497,2015-06-30
763,872,2010-06-03
783,256,2014-12-16
779,383,2008-08-10
774,540,2015-10-25
778,416,2015-09-28
788,108,2013-09-03
779,387,2008-11-15
790,49,2011-10-28
761,949,2015-12-15
764,858,2004-09-15
766,796,2010-04-03
788,115,2014-10-20
767,766,2015-09-18
779,396,2013-03-23
789,87,2013-04-03
761,956,2015-01-05
781,338,2015-12-08
788,123,2013-11-21
762,929,2014-08-24
780,371,2014-07-24
765,837,2014-12-03
781,345,2015-11-23
772,626,2015-08-28
765,847,2015-12-29
766,819,2014-04-09
768,757,2015-07-12
767,789,2015-05-01
766,820,2011-07-05
766,823,2012-04-24
783,300,2011-12-20
780,395,2010-10-21
763,923,2012-07-01
762,954,2015-06-05
776,523,2010-09-23
766,833,2014-11-09
767,805,2014-11-10
790,94,2013-02-23
786,218,2013-09-08
775,559,2015-04-03
763,933,2013-01-20
777,500,2015-04-16
786,221,2014-11-06
788,159,2015-01-03
789,130,2015-03-11
770,720,2015-12-16
780,414,2012-08-18
788,167,2015-12-10
789,136,2013-07-22
789,137,2014-10-22
765,883,2014-12-16
767,823,2014-10-06
775,578,2014-04-27
788,178,2015-09-24
790,116,2010-02-20
770,737,2014-03-11
791,88,2015-05-21
782,369,2012-12-23
766,865,2010-05-14
786,247,2012-11-26
775,591,2014-03-14
765,903,2015-12-30
771,717,2009-07-17
785,283,2012-07-15
781,409,2014-07-04
763,967,2015-08-07
762,1000,2014-05-21
781,411,2014-09-21
791,103,2015-06-11
793,41,2013-07-24
793,42,2013-12-25
772,695,2015-11-28
768,819,2015-06-11
790,138,2006-01-20
794,14,2015-03-17
789,169,2015-12-30
769,789,2015-03-29
766,883,2015-11-06
772,697,2010-07-30
776,573,2014-06-06
779,482,2014-03-10
789,172,2015-09-25
775,607,2014-02-25
765,918,2015-09-23
770,764,2011-06-04
764,951,2010-01-21
772,704,2010-08-17
788,208,2015-12-23
776,581,2010-07-22
789,179,2015-10-20
781,430,2015-03-31
786,275,2015-03-25
777,555,2007-01-23
766,896,2012-10-29
785,308,2011-04-25
781,436,2015-09-20
782,407,2015-08-12
764,967,2014-07-16
765,936,2015-01-08
784,348,2013-07-04
771,751,2011-08-29
781,442,2015-07-10
764,970,2010-08-25
787,258,2014-10-11
785,321,2011-04-03
795,12,2014-06-16
772,725,2008-10-25
782,417,2005-05-04
769,821,2015-11-12
786,295,2012-01-29
767,885,2014-09-05
784,358,2011-04-10
771,763,2007-06-25
775,639,2015-08-08
794,52,2015-12-15
776,613,2014-10-26
790,180,2014-09-04
782,429,2015-09-15
764,988,2015-09-26
789,214,2014-07-11
774,680,2014-05-20
772,744,2012-08-25
782,435,2010-05-25
794,66,2015-12-08
783,408,2012-10-09
791,160,2015-10-17
776,626,2015-03-06
781,473,2014-10-15
770,817,2014-07-19
775,663,2013-01-11
771,789,2013-12-20
791,171,2015-04-02
784,389,2014-08-18
782,452,2013-06-24
781,485,2015-07-31
780,516,2015-06-17
783,424,2014-08-04
767,921,2015-04-15
789,239,2014-04-09
773,735,2015-06-30
777,614,2009-08-20
793,118,2013-09-13
768,895,2013-02-05
779,558,2015-10-13
795,63,2015-11-23
768,903,2015-12-10
787,315,2015-08-07
785,378,2010-07-28
797,6,2008-04-15
773,752,2007-11-01
777,628,2015-05-07
781,504,2014-12-25
795,73,2014-07-25
797,15,2009-02-16
780,544,2013-01-09
789,265,2015-03-31
786,358,2008-09-11
796,49,2010-02-28
788,299,2013-08-28
786,364,2015-07-19
779,581,2011-10-01
771,829,2008-08-31
782,488,2015-10-27
766,990,2013-10-13
795,91,2013-06-05
792,187,2014-03-27
767,962,2015-08-20
767,965,2014-08-08
770,873,2014-04-29
795,99,2015-12-11
769,905,2015-06-19
773,781,2015-02-23
797,37,2013-10-17
779,597,2015-04-07
786,381,2013-02-14
769,908,2015-07-17
789,290,2015-03-05
772,819,2014-07-28
769,916,2015-09-05
790,266,2013-06-30
796,80,2015-06-21
769,921,2015-07-04
776,709,2011-12-31
775,741,2012-01-07
767,991,2015-11-06
791,249,2015-04-25
777,684,2015-02-23
780,593,2011-11-03
792,228,2013-08-02
779,632,2012-03-08
772,851,2015-04-26
770,915,2013-02-14
768,980,2015-12-18
799,20,2012-10-13
780,609,2011-02-19
781,579,2014-11-17
788,363,2015-04-16
780,612,2013-05-08
798,55,2014-08-02
779,645,2015-12-08
793,212,2013-03-13
771,895,2005-11-29
770,928,2015-10-12
786,433,2011-04-17
793,217,2015-05-15
783,529,2010-07-04
780,622,2014-01-16
780,623,2014-10-02
774,812,2013-05-11
797,100,2013-01-12
771,906,2015-12-11
784,504,2015-07-16
781,597,2015-09-15
798,72,2013-03-17
792,258,2014-09-27
793,227,2013-08-17
770,942,2009-08-07
786,446,2015-09-19
788,384,2013-02-20
800,12,2014-09-05
789,353,2015-02-11
772,880,2014-07-05
782,571,2012-11-03
772,881,2012-06-27
788,388,2014-12-27
793,235,2012-11-14
777,732,2015-11-12
776,765,2015-02-20
791,300,2015-06-29
789,363,2014-03-24
772,890,2011-10-17
774,831,2014-02-26
780,645,2015-02-28
778,708,2013-04-10
777,740,2014-08-14
785,492,2006-03-20
800,30,2015-05-22
798,92,2011-03-22
795,186,2015-11-14
780,652,2015-12-05
788,404,2013-08-16
779,689,2009-07-01
775,815,2011-11-20
799,74,2015-09-03
800,44,2014-03-23
770,974,2015-01-31
796,169,2014-05-18
801,17,2014-07-24
790,358,2014-03-20
799,79,2015-04-08
800,49,2015-01-28
789,390,2014-05-18
789,391,2014-03-13
797,144,2013-10-15
779,703,2015-02-02
801,23,2013-05-25
795,209,2014-06-10
775,830,2014-03-21
781,644,2015-05-06
798,119,2012-12-22
771,957,2014-04-03
773,897,2007-06-10
802,7,2015-12-28
774,875,2015-07-09
797,163,2015-11-29
792,318,2012-04-11
786,505,2013-12-31
779,722,2011-12-22
789,413,2015-10-01
798,135,2012-10-12
785,539,2015-11-26
777,789,2013-08-06
798,142,2015-10-21
796,205,2009-04-17
786,518,2013-06-08
800,85,2015-03-15
799,117,2011-01-05
785,551,2013-09-27
787,492,2007-06-21
780,710,2010-10-27
801,61,2015-01-10
776,837,2012-05-09
798,158,2015-05-26
781,686,2015-12-20
781,687,2015-05-31
803,10,2012-01-21
783,630,2012-08-14
787,507,2012-01-28
788,477,2013-05-31
781,696,2015-06-15
775,884,2011-06-24
773,946,2014-02-20
801,79,2015-08-11
802,50,2014-10-20
788,486,2012-11-28
778,797,2011-03-29
789,457,2013-03-25
795,272,2011-08-06
795,273,2011-02-25
800,121,2011-12-08
797,214,2012-09-21
804,1,2015-08-31
790,435,2009-05-17
774,932,2009-05-01
800,127,2012-08-12
799,162,2013-02-10
798,193,2014-01-20
794,317,2015-01-16
797,226,2014-12-23
798,196,2013-08-28
804,11,2014-08-25
773,972,2015-11-21
780,757,2015-08-14
784,633,2013-05-26
795,293,2015-01-22
782,699,2015-06-02
799,175,2015-04-11
788,516,2014-12-12
779,795,2015-11-27
804,21,2015-02-15
790,457,2011-02-28
804,25,2015-04-19
800,152,2011-07-16
804,29,2013-06-09
800,155,2014-04-28
775,932,2012-07-01
776,903,2015-12-12
786,593,2010-01-31
803,67,2011-10-12
783,687,2010-09-04
780,781,2015-07-16
793,378,2014-08-02
792,412,2015-10-26
800,165,2013-09-28
788,538,2013-03-27
777,881,2006-10-23
775,945,2015-10-30
795,325,2015-11-21
801,145,2015-01-04
789,518,2015-07-18
803,85,2015-03-01
775,953,2013-01-17
791,457,2015-10-24
796,306,2015-08-25
780,803,2012-05-22
785,648,2011-04-18
781,773,2015-02-23
785,650,2015-01-24
779,838,2015-12-15
794,377,2014-10-09
781,780,2015-07-16
796,317,2009-10-25
799,224,2015-12-31
779,846,2014-01-28
777,909,2015-08-27
801,165,2011-10-31
800,197,2012-03-08
779,848,2015-07-08
801,171,2015-12-05
792,450,2013-04-21
796,327,2011-03-27
793,423,2013-02-04
786,640,2012-11-18
783,736,2015-10-31
795,364,2014-08-27
784,705,2010-01-22
784,706,2007-09-21
800,211,2011-10-06
799,244,2015-12-08
792,461,2015-09-10
779,867,2015-11-07
796,341,2015-07-28
796,342,2015-12-22
797,311,2013-10-21
798,282,2014-03-30
794,406,2015-04-04
792,474,2014-11-06
779,877,2013-08-13
778,910,2015-06-23
807,12,2014-06-03
786,663,2015-06-15
786,664,2010-03-31
797,324,2014-07-28
777,944,2015-03-26
793,451,2013-03-17
790,546,2015-05-06
798,299,2014-04-20
792,486,2012-07-11
777,952,2015-06-04
803,147,2009-05-29
800,241,2015-12-16
801,210,2015-08-23
791,520,2015-06-10
802,180,2015-09-03
776,992,2012-07-26
781,837,2015-09-30
801,220,2015-04-10
787,655,2015-02-19
796,378,2010-05-13
801,224,2014-07-09
806,69,2010-03-02
792,503,2015-09-12
803,163,2015-11-16
807,41,2012-05-31
805,105,2010-08-09
789,604,2014-06-27
779,916,2013-08-05
777,980,2012-02-12
793,486,2013-11-14
799,301,2014-01-30
790,583,2011-12-14
789,614,2014-08-27
779,925,2009-08-15
781,864,2015-04-23
790,586,2013-06-06
805,122,2015-04-18
785,743,2013-06-19
788,652,2015-10-08
808,32,2015-11-12
798,344,2012-06-18
790,596,2014-12-05
809,7,2015-12-23
787,689,2012-08-21
777,1000,2014-11-29
796,412,2015-11-19
781,879,2015-09-22
796,415,2015-11-20
787,695,2015-11-26
790,606,2014-03-14
799,329,2013-07-06
799,330,2013-11-12
793,517,2014-10-15
795,455,2015-12-19
780,923,2012-01-09
796,428,2015-10-10
788,677,2013-12-02
799,337,2013-08-18
781,897,2014-12-22
809,29,2015-05-19
781,898,2015-03-06
788,682,2013-06-23
798,372,2015-12-21
799,345,2015-11-28
803,223,2011-06-12
788,691,2014-06-01
782,878,2015-07-09
801,291,2013-10-12
792,572,2011-01-23
796,451,2013-02-06
801,301,2015-02-13
798,395,2015-03-21
805,178,2011-05-16
794,520,2015-08-06
800,336,2015-01-19
810,29,2014-10-05
794,525,2014-05-27
802,279,2015-11-15
791,621,2015-06-03
806,157,2013-02-28
794,531,2015-12-12
805,192,2011-06-14
798,409,2015-09-20
807,136,2015-11-10
789,695,2015-10-22
788,727,2015-06-22
797,450,2012-05-17
794,543,2015-09-06
780,978,2010-12-24
790,669,2013-08-04
781,950,2014-07-08
787,765,2015-04-08
809,84,2006-11-23
781,952,2014-12-29
798,429,2014-07-21
790,678,2015-12-09
790,679,2014-05-16
792,618,2013-12-28
784,866,2006-09-06
804,247,2014-11-07
781,962,2015-04-01
793,591,2015-01-20
788,747,2013-12-09
788,749,2014-11-17
803,287,2012-11-04
795,536,2012-03-09
800,381,2013-07-22
806,196,2010-05-24
792,630,2011-11-05
789,726,2014-06-20
809,107,2013-10-31
804,262,2015-06-13
810,79,2015-12-22
784,886,2005-08-13
810,82,2013-10-15
781,981,2014-07-19
790,703,2014-06-30
784,889,2015-07-01
806,208,2015-12-03
784,891,2010-06-24
798,458,2014-04-23
790,706,2013-05-02
806,213,2009-09-18
804,278,2014-08-15
813,3,2015-02-21
781,995,2014-08-17
801,376,2014-09-02
808,159,2015-10-15
787,810,2008-01-13
802,348,2013-04-03
786,847,2008-12-30
796,538,2015-01-06
795,571,2010-08-09
782,975,2014-10-21
802,355,2012-07-16
805,265,2015-05-03
812,50,2014-10-01
805,268,2014-08-21
785,888,2008-02-28
811,83,2015-03-22
785,890,2012-03-18
805,271,2011-01-18
789,767,2015-05-01
810,117,2012-06-06
801,397,2015-07-26
789,769,2015-03-29
789,771,2013-12-20
784,927,2015-02-07
800,431,2014-04-14
800,435,2013-09-18
784,932,2009-12-04
789,777,2013-08-06
790,746,2015-06-24
814,3,2015-11-27
793,654,2014-01-25
800,439,2013-08-04
803,346,2008-11-01
788,814,2014-07-04
785,907,2007-11-19
805,289,2015-03-02
797,538,2015-05-02
797,540,2015-11-18
801,418,2013-01-31
805,296,2013-02-26
800,451,2011-08-21
805,297,2013-05-23
803,361,2015-06-01
790,764,2015-01-22
799,489,2014-05-18
792,706,2012-11-03
784,956,2015-12-23
787,863,2014-06-22
798,527,2014-04-06
802,404,2012-08-06
810,157,2015-02-01
806,283,2008-02-12
788,843,2015-12-05
805,319,2014-06-05
801,446,2015-10-12
806,294,2015-09-10
804,356,2014-06-09
812,109,2011-08-07
793,699,2014-03-25
815,19,2006-07-31
813,81,2011-06-17
787,887,2014-10-30
801,454,2014-04-27
791,765,2015-11-21
790,797,2007-11-16
809,209,2014-08-13
786,922,2009-05-22
797,583,2013-11-02
813,88,2015-06-29
801,464,2015-07-23
810,187,2014-04-21
799,529,2013-01-03
793,716,2013-06-05
796,624,2010-03-02
790,812,2011-11-28
802,441,2015-12-06
790,814,2015-01-08
811,163,2015-05-13
798,567,2013-01-05
796,629,2006-01-31
801,476,2013-11-23
801,477,2015-03-01
803,415,2015-04-21
795,663,2013-10-21
800,509,2013-03-27
790,820,2014-11-17
802,448,2010-06-05
786,945,2015-11-12
785,977,2014-03-06
799,553,2014-08-18
811,183,2015-09-01
812,153,2015-12-17
798,587,2013-11-30
799,556,2015-04-25
788,899,2013-10-17
814,96,2015-10-24
796,655,2015-08-22
799,564,2013-11-29
786,967,2012-10-10
791,813,2015-10-18
810,224,2013-12-05
789,877,2015-11-01
795,693,2015-03-23
816,43,2013-09-18
806,355,2015-04-07
798,605,2012-08-25
790,854,2011-08-10
788,916,2015-05-03
800,544,2013-03-02
806,359,2013-07-15
795,701,2013-02-22
817,19,2015-08-04
801,518,2014-06-27
814,115,2013-05-21
799,581,2011-10-12
809,272,2013-10-24
790,862,2009-03-31
811,214,2015-08-28
808,308,2015-02-22
805,402,2011-10-09
812,186,2015-10-10
797,651,2015-09-29
802,496,2014-07-09
806,376,2013-06-11
787,966,2014-04-25
818,8,2009-01-30
792,814,2011-11-05
800,567,2012-10-13
798,632,2014-07-14
789,912,2015-03-07
810,261,2006-07-30
815,107,2012-08-17
809,293,2009-08-15
794,758,2014-10-27
804,449,2013-11-17
813,171,2013-02-06
809,296,2013-09-05
787,978,2014-01-26
806,390,2015-03-02
789,921,2015-02-14
800,582,2014-02-19
817,56,2015-01-12
811,242,2015-05-03
798,647,2012-01-11
816,90,2015-08-11
790,896,2008-12-15
798,649,2013-05-24
803,494,2015-08-24
798,652,2015-11-20
817,64,2015-02-12
796,716,2014-08-22
801,562,2012-02-17
801,563,2013-04-07
808,346,2011-07-29
818,36,2015-11-07
799,626,2015-05-20
797,689,2011-11-01
809,319,2015-05-31
812,227,2012-01-02
799,631,2014-08-17
814,168,2015-12-04
801,571,2015-01-31
791,887,2015-10-14
800,608,2012-04-29
818,51,2012-06-12
815,145,2015-09-15
788,982,2013-02-28
808,363,2012-04-05
793,830,2014-05-04
810,303,2004-02-01
810,305,2014-10-29
799,647,2012-03-19
808,369,2013-12-30
801,586,2012-08-28
794,803,2015-04-23
800,622,2014-11-17
816,127,2013-11-28
789,965,2014-09-07
795,779,2015-11-27
794,811,2015-12-14
818,67,2014-12-31
794,815,2014-06-14
789,972,2015-02-04
807,415,2005-06-27
794,819,2015-03-19
797,728,2011-02-01
812,263,2014-04-04
803,544,2015-07-11
819,48,2015-06-20
808,390,2014-04-13
816,143,2013-04-04
799,672,2015-09-13
817,114,2015-01-07
796,766,2010-04-03
820,24,2012-07-26
795,799,2013-08-27
813,241,2015-12-11
817,119,2015-02-18
801,616,2015-04-04
791,928,2015-07-26
803,556,2009-05-04
819,61,2014-12-03
789,994,2013-05-11
820,34,2015-05-17
806,468,2015-11-09
811,313,2015-05-25
801,626,2014-11-11
801,631,2015-10-22
812,295,2015-05-11
794,853,2015-04-06
807,453,2015-07-25
800,671,2015-11-21
790,983,2015-12-27
804,549,2015-06-24
814,239,2009-03-24
813,271,2007-04-11
818,116,2008-09-22
808,426,2010-01-29
820,60,2014-12-12
813,277,2009-04-14
820,61,2015-06-25
809,404,2012-12-22
819,94,2014-05-25
812,311,2014-11-14
803,590,2014-06-02
793,901,2014-01-16
816,188,2013-09-06
810,375,2015-04-14
817,158,2014-11-29
797,778,2011-03-29
801,655,2014-06-17
814,254,2009-04-16
794,876,2015-12-30
800,691,2015-06-04
815,226,2015-04-05
800,694,2014-12-15
800,696,2014-11-25
797,790,2007-11-16
822,16,2015-12-19
814,266,2011-02-17
794,887,2014-11-28
799,733,2011-05-26
814,268,2014-07-30
811,363,2015-11-22
820,85,2015-01-06
803,612,2006-03-06
818,148,2014-06-05
817,179,2015-01-16
793,929,2014-07-01
800,713,2013-12-17
804,589,2015-06-19
814,279,2015-11-29
809,435,2007-06-19
819,126,2015-07-07
800,716,2015-05-17
822,34,2011-06-20
818,158,2015-03-30
800,717,2014-11-11
802,655,2014-06-08
813,315,2015-09-28
793,937,2014-05-03
817,194,2015-05-08
803,628,2015-03-26
821,70,2013-10-17
806,537,2015-10-28
819,135,2015-04-16
822,43,2013-08-28
800,726,2015-03-09
802,664,2011-11-08
823,15,2012-12-15
816,232,2014-11-13
819,141,2015-05-02
796,855,2015-04-03
817,206,2015-08-23
823,20,2012-01-30
795,889,2015-12-31
820,114,2012-12-12
810,427,2015-10-28
797,831,2015-05-28
811,398,2015-02-01
817,212,2015-03-15
811,400,2015-11-25
822,61,2015-08-17
823,31,2013-12-17
803,652,2015-12-09
817,218,2014-11-17
810,436,2009-05-23
796,870,2015-09-01
806,563,2006-06-10
817,230,2015-12-27
820,138,2015-12-17
800,758,2013-04-27
810,450,2012-04-10
798,824,2014-05-10
822,81,2009-07-28
796,887,2011-09-18
799,795,2013-08-27
822,83,2015-08-22
814,332,2015-12-28
799,801,2013-04-13
821,121,2014-10-12
811,432,2015-06-15
819,185,2013-09-08
814,344,2014-08-22
808,531,2015-12-22
817,254,2014-07-30
811,440,2015-12-07
808,535,2008-03-14
824,41,2011-09-06
794,971,2014-11-04
819,197,2015-11-08
801,755,2013-11-24
805,631,2014-07-16
806,601,2010-12-18
811,446,2015-12-18
801,760,2015-11-05
797,887,2013-09-11
824,50,2014-04-09
819,206,2013-09-09
805,643,2012-09-05
821,148,2010-08-16
824,55,2013-10-21
808,551,2008-09-14
817,274,2014-09-28
805,646,2013-09-30
819,212,2015-07-22
797,894,2014-10-24
813,399,2013-10-21
820,182,2014-07-20
798,864,2012-04-02
804,680,2015-07-10
826,4,2012-08-27
808,562,2013-04-27
807,594,2011-11-30
796,935,2012-11-09
795,967,2015-05-22
824,74,2012-12-09
805,664,2013-03-29
795,975,2015-08-15
820,200,2014-08-01
816,325,2015-12-15
806,635,2015-12-23
820,201,2012-08-04
812,449,2012-08-21
819,233,2014-07-13
814,388,2015-11-23
798,884,2014-12-20
809,545,2010-09-26
804,703,2014-01-20
800,829,2014-06-08
814,396,2014-05-16
801,799,2013-04-13
826,24,2009-06-13
814,397,2009-07-21
812,461,2011-07-08
822,153,2014-06-26
809,558,2013-08-08
818,283,2010-06-21
804,717,2013-07-02
799,874,2013-10-30
817,317,2015-03-08
801,815,2012-12-13
826,42,2014-01-15
820,231,2014-01-21
826,46,2015-11-13
823,139,2013-09-15
826,47,2012-10-11
803,761,2014-12-23
820,234,2013-06-16
815,389,2014-12-30
806,669,2015-07-30
808,607,2008-07-23
807,639,2015-02-18
810,546,2015-01-26
812,486,2013-03-22
796,983,2014-10-07
796,984,2009-03-15
800,860,2015-02-22
814,428,2015-07-22
824,119,2011-09-06
808,618,2008-08-05
797,961,2015-05-20
800,869,2013-02-18
819,282,2014-12-23
800,872,2012-08-26
815,408,2013-11-10
803,780,2012-05-22
804,750,2015-12-24
808,627,2013-11-23
812,504,2015-01-06
823,167,2015-08-27
810,570,2015-06-11
819,292,2015-09-27
814,448,2013-05-08
797,977,2011-11-20
804,761,2014-12-17
798,948,2012-08-12
810,576,2012-04-19
808,639,2014-02-18
803,794,2015-04-23
812,515,2015-03-13
818,330,2013-11-29
816,394,2014-11-21
810,580,2009-06-20
800,891,2011-09-15
813,489,2007-09-29
800,893,2012-08-23
810,584,2015-05-18
825,120,2011-11-06
808,651,2014-07-26
817,373,2015-08-29
808,652,2015-12-20
825,125,2008-09-04
812,529,2015-08-31
829,2,2015-03-18
826,98,2005-11-03
811,563,2015-05-25
802,842,2011-12-16
811,566,2015-06-07
828,39,2014-10-05
801,877,2015-12-04
798,970,2015-08-25
826,103,2013-10-12
799,941,2013-01-30
802,848,2015-11-17
815,446,2015-07-10
826,106,2014-10-03
825,137,2009-10-21
815,448,2014-07-21
805,759,2014-05-31
805,760,2015-02-10
808,668,2010-02-05
813,515,2015-07-28
814,486,2009-12-24
819,333,2013-10-29
810,612,2011-02-09
805,767,2014-11-10
828,58,2015-06-18
